author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
Sam373a,Pivot table,Are use pivot tables a lot for work. I was disappointed that this feature is not available.,Pivot table,Are use pivot tables a lot for work. I was disappointed that this feature is not available.,3.00,US,2.37,2020-05-31T00:27:31,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LT_LwJS3tF851AcFYD3rIVw,en
Er145ic,Multi window support,Please bring the multi window support for excel like the other microsoft apps... Much appreciate it.. Thank you,Multi window support,Please bring the multi window support for excel like the other microsoft apps... Much appreciate it.. Thank you,3.00,ID,2.37,2020-05-30T16:34:44,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LYVWSNtt3I4TmYr7Aka-txA,en
ePub fan,"Here you buy, package Microsoft 365 Personal","So also word, outlook. Just a pity that you do NOT get Access that is in the PC package","Hier bij koop je, pakket Microsoft 365 Personal","Dus ook word, outlook. Alleen jammer dat je GEEN Access krijgt die wel in de pc pakket zit",3.00,NL,2.37,2020-05-27T20:06:09,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lj9rcM1oPMEeSld1PkO7jbg,"nl;af"
BOLLO38,Exell,"Quite difficult to use on a tablet, otherwise great.",Exell,"Assez difficile à utiliser sur une tablette, sinon super.",3.00,BE,2.37,2020-05-27T14:05:51,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LfYet_PewnAh_Ekpy3sQagw,"fr;it"
Darkstriker69,It is not the same as windows or mac,"I have bought office 365 for the family and have this tremendous tool on all mobile and desktop devices, but I have been very disappointed to find a poor excel to work on ipad, why or do you have pivot tables? Why doesn't this amazing tool really resemble the desktop one? The idea is that when you talk about office, you can have a unique and formidable tool and not have to look for options.",No es lo mismo que windows o mac,"He comprado el office 365 para la familia y disponer de esta tremenda herramienta en todos los dispositivos móviles y desktop, pero gran desilusión ha sido encontrarme con un excel pobre para trabajar en ipad, porqué o tiene tablas dinámicas? Porqué realmente no se potencia esta herramienta increíble y se asemeja al de escritorio?  La idea es que cuando se hable de office, se pueda contar con una herramienta única y formidable y no tener que buscar opciones.",3.00,CL,2.37,2020-05-27T01:31:18,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L6NnJMBAfVg21XjlqX2fxuA,"es;gl"
dan.costa77,Very good,Great,Muito bom,Ótimo,3.00,BR,2.37,2020-05-25T12:52:25,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LtjUDHXZf1AcXeWxqq0m9Yg,"pt;an;it;bs;en"
ramacastta,Excel 365,"Good night.
Since I decided to hire Excel 365 and it's a real mess, since I have files on the other PC in OneDrive and I never know how to search for them, wasting a lot of time.",Excel 365,"Buenas noches. 
Desde que me decidí a contratar Excel 365 e’s un verdadero follón, pues tengo ficheros en el PC otros en OneDrive y nunca sé cómo buscarlos, perdiendo mucho tiempo.",3.00,ES,2.37,2020-05-24T20:46:26,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L5_pSa6tm88aGaP0oWkWcGg,"es;gl;an"
R.P.Rodrigues,Many features are still missing. Please help us!,"Now that the mice are compatible with the iPad, we will migrate the use of the PC to the iPad. The iPad (6th generation) upwards uses a pen, keyboard and mouse, and there is much more mobility with the device, so the effect is already expected. Please help us !!!","Faltam muitas funcionalidades ainda. Porfavor, nos ajudem!","Agora que os Mouses são compatíveis com IPad iremos migrar o uso do PC para o IPad. No IPad (6th generation) pra cima é utilizado caneta, teclado e mouse, e há muito mais mobilidade com o dispositivo, portanto já é esperado o efeito. Por favor, nos ajudem!!!",3.00,BR,2.37,2020-05-23T21:54:30,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LM91DtxFkKGgqjmniV6WfIg,"pt;gl;es"
Hinghahi,Difficult,"It’s quite difficult to select any functions (insert row&column, typing, highlight, formatting) while used on mobile.",Difficult,"It’s quite difficult to select any functions (insert row&column, typing, highlight, formatting) while used on mobile.",3.00,TH,2.37,2020-05-23T02:54:43,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LK1S-HqCAodWXAZmHB8wx_A,en
Dirk LB,Not work,After actualization iPhone not work online cloud corect in phone,Not work,After actualization iPhone not work online cloud corect in phone,3.00,SK,2.37,2020-05-22T22:24:45,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8gp7Ga6Qx5JWWNxMWpp3yA,en
ㅎㅇㄹㅇㄹ,modification,"Hello.  I am an iPad user.  I am an Office 365 subscriber.
 1. I want to designate only a few words in a cell to underline, bold, and convert colors.  But now in Excel on the iPad version (unlike the desktop version), I must select the entire cell to change the underline, emphasis, color, etc. of the text, not part of the word.  Please do a quick fix.
 2. Let the speech bubble disappear.
 Thank you.",modification,"Hello.  I am an iPad user.  I am an Office 365 subscriber.
 1. I want to designate only a few words in a cell to underline, bold, and convert colors.  But now in Excel on the iPad version (unlike the desktop version), I must select the entire cell to change the underline, emphasis, color, etc. of the text, not part of the word.  Please do a quick fix.
 2. Let the speech bubble disappear.
 Thank you.",3.00,KR,2.37,2020-05-22T14:01:14,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LYvQ8W9aDy48MHuOAS9BJiQ,en
klyng1234,Not quite easy to find features,Have used Excel on PC before. Not quite easy to find the same features when the app is used on the iPad!,Ikke helt enkelt å finne funksjoner,Har brukt Excel på PC tidligere. Ikke helt enkelt å finne igjen de samme funksjonene når programmet brukes på iPad!,3.00,NO,2.37,2020-05-21T14:35:23,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LyjWTwNSJ1W8GjCxm6Zn7CQ,"no;nn;da"
어ㅕ눈,There is no writing,"I am trying to write this as my homework, but it is very inconvenient because the writing is not written.",글씨가 적어지지 않습니다,제가 숙제로 이것을 쓰려고 하는데 글씨가 적혀지지 않아 굉장히 불편합니다 제 핸드폰 기종은 아이폰7 입니다,3.00,KR,2.37,2020-05-21T02:54:00,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LtZOy6p6ulgzjNKrDxLiP1A,ko
artbrietzke,Does not work conditional with written answer,"Ex .: if the score on A1 is less than 5, return the failed answer on A2.
I go to A2 and write:
= IF (A1 <5; ""fail""; ""passed"")
... an absolutely simple function like this doesn't work.
P.s .: Excel is an excellent tool, but it is difficult to defend it that way. It is not handling even the most basic. Please fix this.
iPhone 11 Pro Max",Não funciona condicional com resposta escrita,"Ex.: se nota na A1 for menor que 5, retornar a resposta reprovado na A2.
Vou na A2 e escrevo:
=SE(A1<5;”reprovado”;”passado”) 
... uma função absolutamente simples como esta não funciona.
P.s.: O Excel é uma excelente ferramenta, mas desse jeito fica complicado defendê-lo. Não está dando conta nem do mais básico. Por favor, arrumem isso.
iPhone 11 Pro Max",3.00,BR,2.37,2020-05-20T15:53:36,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LcOV0qWEBgZ-3MN_jmzEOwQ,"pt;gl"
バッキー2009,I cannot select the format and paste,"I cannot select the format and paste.
I was able to use it while the amount of data was small.",形式を選択してペーストが使えません,"形式を選択してペーストが使えません。
データ量が少ないうちは使えていたのですが。",3.00,JP,2.37,2020-05-20T15:40:21,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LWucr7vhMA3-12QjGGu9D6A,ja
Канил,Working with Magic Mouse 2,"The ""right button"" of the mouse does not work. The selection of text, cells with the mouse does not work (immediately starts dragging the cell. Slurred work when the menu is called (create a new line in the cell, etc.).
You cannot work two windows.
The area from one document to another is not copied or pasted.
For money - raw application",Работа с Magic Mouse 2,"Не работает «правая кнопка» мыши. Не работает выделение текста, ячеек мышкой (сразу начинает перетаскивать ячейку. Невнятная работа при вызове меню (создать новую строку в ячейке и тд).
Нельзя работать двух окнах. 
Не копируется и не вставляется область из одного документа в другой. 
За деньги — сырое приложение",3.00,RU,2.37,2020-05-20T12:53:12,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LANL65We1phq3rIj7o3lizw,ru
繭 朝凪,Lack of a few function,Cannot protect or in protect page,Lack of a few function,Cannot protect or in protect page,3.00,US,2.37,2020-05-20T00:16:49,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LGzg_d2YEsKgfjbvVchD6WA,"en;la"
蔡湯豪,Can't the picture be resized?,"Why can't I edit and resize the pictures inserted by Apple system? This function should be fairly basic, but not? ? ? I use ipad version",圖片不能調大小？,為何蘋果系統插入後的圖片不能編輯調整大小？這功能應該算蠻基本的，可是卻沒有？？？我用的是ipad版本,3.00,TW,2.37,2020-05-19T02:17:03,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LQjx1aJJZl2pxp4whoTTN5g,"zh;zh_yue"
prascal,Features are missing,It is sad and frustrating to see that the versions of XL and other office apps for ios and mac are much more limited than on PC.,Faltan funcionalidades,Es triste y frustrante ver que las versiones de XL y demás office apps para ios y mac son mucho más limitadas que en PC,3.00,MX,2.37,2020-05-18T13:36:49,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L5D5lCQzPzs2McaVRi64Alg,"es;gl"
카이사궁,Autocomplete bug,"Let me do it or something.
The speech bubble is really annoying just because of the door
There was a review that raised this issue in February and it's still there.",자동완성 버그,"해제를 하게 해주든가 무슨 조치를 좀 해주세요
말풍선이 무슨 대문짝만해서 진짜 거슬려요
2월에 이 문제 제기한 리뷰가 있던데 아직도 그대로네",3.00,KR,2.37,2020-05-17T02:03:00,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LbEhtclPdq8R9uq04RQ8zDQ,ko
k.punghs,Can't get in,"Cannot update, bounce or enter",เข้าไม่ได้ค่ะ,อัพเดพแล้วเด้งออกเข้าไม่ได้ค่ะ  😔,3.00,TH,2.37,2020-05-16T15:27:03,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LuWUo5hwAVivY2mCUP_w-yA,th
vasparov,Split view for ipad os.,Hi.. please make split view for ipad. im sure many of ipad user are waiting for this features. We just wait for this great updates. Thanks.,Split view for ipad os.,Hi.. please make split view for ipad. im sure many of ipad user are waiting for this features. We just wait for this great updates. Thanks.,3.00,MY,2.37,2020-05-16T09:25:08,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LF1JhbptkhmdsSBwGoVLznA,en
JuanchoLandero,Pivot tables are missing,"Pivot tables is one of the basic features of Excel, I do not understand why they do not enable it for iPad OS.
Urgent!",Faltan tablas dinámicas,"Las tablas dinámicas es una de las características base de Excel , no entiendo porque no la habilitan para iPad OS.
Urge !!!",3.00,MX,2.37,2020-05-15T01:18:39,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LbN9RJnVgfMxommXj_28qRw,"es;an;oc;ca;gl"
todbury,Excel is becoming too hard to use,"It used to be that all the main functions you wanted to do were on the bar at the top and you could easily format everything.  Now I have to search ( in search bar) to find what I need to do but I have to use the exact phrase.  Why can’t you go back to the easier formats and stop making it so complicated.  
Not everyone is an excel whizz and even the help functions are not as clear as they used to be.",Excel is becoming too hard to use,"It used to be that all the main functions you wanted to do were on the bar at the top and you could easily format everything.  Now I have to search ( in search bar) to find what I need to do but I have to use the exact phrase.  Why can’t you go back to the easier formats and stop making it so complicated.  
Not everyone is an excel whizz and even the help functions are not as clear as they used to be.",3.00,GB,2.37,2020-05-14T16:38:37,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LkjoaRBoUSiZXgAj-Fz8opA,en
Andrea coffetti,Ok,Ok ok no me the video call on Teams on the album tomorrow at ten o'clock,Ok,Ok ok no me la videochiamata su Teams nell’album a domani sera alle dieci e,3.00,IT,2.37,2020-05-14T16:29:10,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L78TV1gHiVanX6XNxrdVbYA,"it;la;eo;es;ca"
nolimit1907,So so,It can be nice but simpler.,İdare eder,Güzel ama daha basit olabilir.,3.00,AT,2.37,2020-05-14T16:07:13,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8UQWHvXhkU5csAZb6msicg,tr
FPJ1980,only missing the Split View feature on IPadOS,"IPadOS is missing the Split View feature.
Feature has already been enabled in Word and Power Point.
Very frustrating not being able to count on this feature in Excel.",só falta o recurso Split View no IPadOS,"Falta o recurso Split View no IPadOS.
Recurso já foi habilitado no Word e Power Point. 
Muito frustrante ainda não poder contar com este recurso no Excel.",3.00,BR,2.37,2020-05-13T13:11:39,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LsPoptIXP8mROO365jinCWg,"pt;gl;ca;an;es"
@125なはa1,Functional restriction?,I would be grateful if the functions could be used like Windows.,機能制限？,Windowsなみに機能が使えるとありがたいです,3.00,JP,2.37,2020-05-13T06:26:22,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LahQiwX0XmGNmFYBOL51Ydw,ja
あscbんじゅytrdcbんjhgっvhbxj,Select format and paste,"20/05/13
I confirmed that it was fixed so that I could select the format and paste.
20/05/04
Is it due to the recent updates?
I cannot select and paste the format.",形式を選択してペースト,"20/05/13
形式を選択してペーストができるように修正されたことを確認しました。
20/05/04
最近のアップデートの影響でしょうか？
形式を選択してペーストが出来なくなりました。",3.00,JP,2.37,2020-05-13T00:52:24,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LYltQgZYTkzClMcKfNFJvQA,ja
mind-storm,SplitView,"Well, start from scratch ... For Word, they added support for opening two windows with different excel documents simultaneously in SplitView and SlideOver mode, but not here ... Well, how is that ??? Correct, correct for 5 stars. And please add all the functions of a big brother.",SplitView,"Ну, начинай все с нуля... Для Word добавили поддержку открытия двух окон с разными документами excel одновременно в режиме SplitView и SlideOver, а тут нет... Ну как так-то??? Исправитесь, поправлю на 5 звезд. И добавьте пожалуйста все функции большого брата.",3.00,RU,2.37,2020-05-12T14:33:16,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LfMLD0Tju4fjWsDKdm4sw3Q,ru
푸우꿀단지86,Payment method,"Is it not possible to use the product by purchasing it instead of monthly payment?
I do not write well, and sometimes I do not use regular payments.",결제방식문의드립니다,"월 정기결제말고 그냥 구입해서 이용은 불가능한가요?
잘쓰지는 않고 가끔써서 정기결제는 맞지않아서 그럽니다",3.00,KR,2.37,2020-05-12T11:59:26,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LsyR8wydwB0NdrAs_6i1zBg,ko
エクセル勉強中,Print range,"Excel is a beginner.
It is difficult to edit from scratch because the print range is unknown.
I'm sorry I bought the iPad Pro because I thought it could be used anywhere.",印刷範囲,"エクセル初心者です。
印刷範囲がわからないので一から編集しにくいです。
どこでも使えると思ってiPad Pro買ったのに残念です。",3.00,JP,2.37,2020-05-12T01:34:14,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LpcY2eNNedpa56-xL-ZY5BA,ja
iじゅん,There are many bugs,"Impression that there are many problems with IO such as operation function and display that you want to do simply because you are at the mercy of iOS specification changes.
It seems that there is no problem with the operation of the main unit, but it is painful that defects are concentrated in areas where the display is invisible, cannot be input, cannot be selected as desired, and is stressful to the touch.",バグが多い,"iOSの仕様変更に翻弄されているのか単純にやりたい操作の機能や表示などのIOに不具合をかかえている事が多い印象。
本体の動作は問題なさそうなのに、表示が見えない、入力出来ない、思い通りに選択できないなど触ってストレスになる部分に不具合が集中してるのが辛いです。",3.00,JP,2.37,2020-05-12T01:18:09,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L8VD8YpON7bZGuaG-SS-o-g,ja
Nicole17777777878,The registration interface is too slow,As the title,注册界面太太太太太慢了,如题,3.00,CN,2.37,2020-05-11T14:06:41,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LDOl0UYTPBgCRyvRRvdae_Q,zh
loekvandehoek,Better than word.?,"Excel is a nice program that can sort arithmetic, create spreadsheets and charts.
Text processing also works.",Beter dan word.?,"Excel is een mooi programma dat kan rekenen sorteren, spreadsheets maken en grafieken.
Tekst verwerken lukt ook.",3.00,NL,2.37,2020-05-11T09:13:18,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LK-STeKcfo5Xwf9VHeJ-gtQ,"nl;af"
igor3086,Special insert.,Stopped working after update: special insert. You click on the special insert menu and nothing happens. Maybe you can stop updating. Because in every update you break something.,Специальная вставка.,Перестала работать после обновления: специальная вставка. Нажимаешь на меню специальная вставка и ничего не происходит. Может вам перестать обновляться. Потому что в каждом обновлении что нибудь да ломаете.,3.00,RU,2.36.1,2020-05-11T00:38:30,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382L6DSkLfcdqk4ijiTHnRGMfQ,ru
Rolf 48,Excel is good - really .....,"Hello everyone who uses Excel,
So I was asked to rate to put Excel and I really like this program.
But the slim version that is in Office 365 and is adapted for iPad, it is really lousy. Really useless as excel. It is an attempt to integrate a lot of fragments from several more Office products.
It would have been much better to try to keep the body of excel so you recognized yourself. Of course, I understand that you have to reduce the scope of the program's original size, but not in this way.
Rolf B Carlsson",Excel är bra - egentligen.....,"Hej alla som använder Excel,
Så blev jag ombed att betyga sätta Excel och egentligen tycker jag bra om detta program.
Men den slimmade version som finns inom Office 365 och är anpassad för iPad, den är är riktigt usel. Riktigt oanvändbar som excel. Det är något försök att integrera en massa fragment från flera flera Office produkter.
Det hade varit betydligt bättre att försökt ha kvar stommen av excel så man känt igen sig. Självklart begriper jag att man måste minska omfånget på programmets originalstorlek men inte på detta sätt.
Rolf B Carlsson",3.00,SE,2.36.1,2020-05-10T21:07:20,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LLH6g1ue57LZnzCX8MCOKOg,sv
じょxyxy,EXCEL on iPhone,"I mainly use it for connecting convenience stores
Is direct editing a bit tough?",iPhoneでEXCEL,"主にコンビニ印刷のつなぎに使ってます
直接編集は少し厳しいか",3.00,JP,2.36.1,2020-05-09T02:48:50,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LroJca_3rJlJtrL1s3Wu7bw,ja
T_Vitamini,Right click,"With ios 13.4, mouse support has improved considerably. There are applications that allow the right button to be used as used with windows. Excel should also be developed.",Sağ click,ios 13.4 ile beraber mouse desteği oldukçe gelişti. Sağ tuşın windows ile kullanıldığı gibi kullanılmasını sağlayan uygulamalar var. Excel’in de geliştirilmesi lazım.,3.00,TR,2.36.1,2020-05-08T22:10:20,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LFBEU349g5o5IQ12spBy3Tw,tr
Eathan Ortega,Improvement,I wish you could select several boxes and add them together like the one on your computer,Mejora,Me gustaría que pudieras seleccionar varias casillas y las sume como el del ordenador,3.00,MX,2.36.1,2020-05-08T20:52:25,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382LfX80wrdiyn01plQhZ8XgqA,"es;gl"
👳‍♂️👳‍♂️👳‍♂️👳‍♂️👳‍♂️,Paste special does not work,Selective paste cannot be used. Selective paste cannot be used. Selective paste cannot be used. Selective paste cannot be used.,选择性粘贴用不了,选择性粘贴用不了选择性粘贴用不了选择性粘贴用不了选择性粘贴用不了选择性粘贴用不了,3.00,CN,2.36.1,2020-05-08T11:02:14,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lebxt_TheaFAVZUoKOLwfOw,zh
미오엄마,Iphone ios13. Please turn off the autocomplete function,"Where to drag it. If you blow up the balloon, you will get down without going down.",아이폰 ios13. 자동완성기능 끄게해줘여,어디서 끄는거애 대췌. 말풍선 뜨면 내려가지도 않고 도올아버뤼겟.,3.00,KR,2.36.1,2020-05-08T09:39:37,False,False,39903458382,39903458382,"Microsoft Excel",586683407,apple,1,39903458382Lw9FtWFw1llKaimYxHIC_xw,ko
