author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
RenerOx,super,well,super,bene,4.00,IT,1.5.0,2020-05-26T14:41:35,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LQhcHE6EYbO_NwqYUQVW-gQ,"lmo;id;ms;oc;br"
Unix-Freak,Best virtual machine !!,"Worked with all virtual machines. At the same time, the best thing you can buy right now, especially on Apple OS. Paralles at the top in terms of quality, reliability, satisfaction, speed and security.
Rating: Sensational",Beste Virtuelle Maschine!!,"Habe mit allen virtuellen Maschinen gearbeitet. Parallel ist das Beste was derzeit zu kaufen ist, besonders auf Apple OS. Paralles an der Spitze in Punkto Qualität, Verlässlicheit, Zufriedenheit, Geschwindigkeit und Sicherheit. 
Prädikat: Sensationell",5.00,AT,1.5.0,2020-05-25T15:12:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8biXu9NGXv0WGhwyJzs4_Q,de
AhmetTTTTT,good but expensive,"good but expensive, please make it cheaper",good but expensive,"good but expensive, please make it cheaper",4.00,TR,1.5.0,2020-05-24T09:18:41,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LCZjGFhWVhOlBiOMShorhYw,en
Bobo936,excellent,easy to install and so practical to use your mac,excellent,facile d'installation et tellement pratique pour utiliser son mac,5.00,FR,1.5.0,2020-05-22T17:14:58,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LO52ETSl2suUAh75Ub1LhnQ,fr
barisdad,crap,"parallels is crap. vm isn't started sporadically, way less options than virtualbox. As usual with apple products - good public relations, horrible product.",crap,"parallels is crap. vm isn't started sporadically, way less options than virtualbox. As usual with apple products - good public relations, horrible product.",1.00,IL,,2020-05-20T14:28:20,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Ln7ajUmeL6sJ_xeRgx8r61Q,en
Miguel RG,Awesome program!,"Amazing program, no complications, everything works just fine, and the most important thing, simple.",Awesome program!,"Amazing program, no complications, everything works just fine, and the most important thing, simple.",5.00,MX,1.5.0,2020-05-20T00:02:40,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LuMMKuszcDOHvbzhR8PuqCw,en
小吴天下第一,Is it genuine windos?,"After opening it, I reminded me to activate my win, but I have been reminding me to pay for it for a long time",请问是正版windos吗,打开后提醒我win要激活，我鼓捣半老天却一直提醒我去付费，好奇怪,4.00,CN,1.5.0,2020-05-19T08:11:40,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L_6EDGB-dtACTG12ZGrJARA,"zh;zh_yue"
NathanB14356,Average walk but without sound,"It works well however it makes the computer sound buggy. Shortly after starting a virtual machine, the computer's sound cuts out. More from time to time the VM freezes if it is necessary then to restart them ... Considering the price it is limited.",Marche moyen mais sans le son,Cela marche bien parcontre cela fait bugger le son de l'ordinateur. Peut de temps après le démarrage d'une machine virtuel le son de l'ordinateur se coupe. De plus de temps en temps les VM se figue si faut alors les redémarrer... Vu le prix c'est limite.,1.00,FR,1.5.0,2020-05-18T19:36:10,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L6VatcEDx-QewsM2AWll2Pg,fr
尹谈谈,so so,so so,一般般,一般般,1.00,CN,1.5.0,2020-05-18T09:45:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L7Mh2Oisj1RNuXsbvXtPxKg,"zh;ja"
LanSaw,"Excellent, So Long VMware Fusion :)","Running OSX Catalina 10.50.4 but, wanted to continue the games which only ran with 32bit libs.  So, decided to deploy a Virtual Machine dedicated to Recreation :).   Installed the latest VMware Fusion Pro, and there were so many .NET and performance errors, tbat it was a non-starter (literally).  So, recalled that I had a Legacy Parallels License, and decided to upgrade.  Well, to be breif and honest I was simply AMAZED at how Parallels ran any/all Windows games with absoltely no issues.   I even set up the Parallels Windows 10 VM with 1/2 the Memory, and ran circles around VMware Fusion.   Excellent Job Parallels, I am IN!!!!","Excellent, So Long VMware Fusion :)","Running OSX Catalina 10.50.4 but, wanted to continue the games which only ran with 32bit libs.  So, decided to deploy a Virtual Machine dedicated to Recreation :).   Installed the latest VMware Fusion Pro, and there were so many .NET and performance errors, tbat it was a non-starter (literally).  So, recalled that I had a Legacy Parallels License, and decided to upgrade.  Well, to be breif and honest I was simply AMAZED at how Parallels ran any/all Windows games with absoltely no issues.   I even set up the Parallels Windows 10 VM with 1/2 the Memory, and ran circles around VMware Fusion.   Excellent Job Parallels, I am IN!!!!",5.00,US,1.5.0,2020-05-18T02:24:05,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LeR_KteBj2vZgSlHEROAQzQ,en
rasputin 69,I dont recomend it,"I first downloaded parallels because i needed to use windows for work, but almost every month i had issues with it. I had to reinstall parallels 3 times loosing everytime the information. Now i get a windows pc, and I cancell my suscription. If you are willing to get parallels is better to buy a windows pc instead of getting this awful software, it would save you a lot of stress bealive me.",I dont recomend it,"I first downloaded parallels because i needed to use windows for work, but almost every month i had issues with it. I had to reinstall parallels 3 times loosing everytime the information. Now i get a windows pc, and I cancell my suscription. If you are willing to get parallels is better to buy a windows pc instead of getting this awful software, it would save you a lot of stress bealive me.",1.00,CO,1.5.0,2020-05-17T23:34:23,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LL8JhDy6CTkSHF5MOBD711g,en
Ken Tim,Far worse than the official website,"I want to see the speed of this version first, but I can’t use it without a subscription, not even a trial",比官网上的差远了,我想先看看这个版本的速度，但是没有订阅不能使用，连个试用都没有,1.00,CN,1.5.0,2020-05-17T14:28:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L71sVhSkgxYEQhtQ2dkESmg,zh
케이에이치와이,Refund request related,"Hello
It's nothing but Windows-related work, so
I have never used it, but the free trial period has passed and the payment was made automatically.
I want to cancel my purchase because the payment has not been made yet.",환불요청관련,"안녕하세요
다름이 아니라 윈도우 관련 사용할일이 있어 깔았다가
한번도 사용을 하지 않았는데 무료체험기간이 지나서 자동 결제가 되었더라구요
아직 결제는 되지 않아 구매취소를 하고자 합니다.",5.00,KR,1.5.0,2020-05-16T02:04:53,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LG0V27vbc7sJR6RBRNLzs8Q,ko
mac_user7,Lack of transparency,"The description doesn't mention any subscription fees, tricking people to install then register for your application before showing them the price tag is pathetic.",Lack of transparency,"The description doesn't mention any subscription fees, tricking people to install then register for your application before showing them the price tag is pathetic.",1.00,US,1.5.0,2020-05-15T12:53:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lx0wPhHVPoQpsXepCXl_fLQ,en
Pomosnik,Problems with those support,"I downloaded the program in the app store, after 14 days the trial period ended and 3990 was automatically written off. I did not receive a license key. The application does not start, there is no key, for several days without a result I’ve been running in a circle in an attempt to get either an activation key or money back. In general, the product is normal, consciously willing to spend this money. But now I don’t know, it’s a little expensive with this approach.",Проблемы с тех поддержкой,"скачал программку в app store, через 14 дней закончился триальный период и автоматом списали 3990. При этом лицензионный ключ не получил. Приложение не запускается, ключа нет, уже несколько дней без результата бегаю по кругу в попытке получить или ключ активации или деньги обратно. В целом продукт нормальный, осознанно готов был потратить эти деньги. Но теперь и не знаю, дороговато при таком подходе.",1.00,RU,1.5.0,2020-05-15T12:45:29,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LycRl9vpkxLQgwS6-PzlkwQ,ru
Test00r,rubbish,"Requesting money directly ... kotz!
Thank God there are various solutions that are better, everyone can only recommend VirtualBox!",Müll,"Direkt Geld zu verlangen ... kotz!
Da gibt es Gott sei Dank diverse Lösungen die besser sind, kann jedem nur VirtualBox ans Herz legen!",1.00,DE,1.5.0,2020-05-14T14:31:17,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LvWtEkYXBTbwWS63z2tvToA,"de;lb"
Waskai,Needless,"Does not work oar, this lance then this fig",Inutile,"Ne fonctionne pas rame , ce lance puis ce figue",1.00,FR,1.5.0,2020-05-14T13:20:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LYCmCXyQ1z5qJUPJIiIGDIw,"fr;en"
Isa4cvg,Fraud,"The application promises a trial period, but they do not give you access until they charge for membership. They don't let you test the application, they want you to view the membership because they won't give you access.",Estafa,"La aplicación promete en un periodo de prueba, pero no te dan el acceso hasta que te cobran la menbresía. No te dejan probar la aplicación quieren que pages la menbresía porque no te darán acceso.",1.00,MX,1.5.0,2020-05-14T04:33:22,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LdeS3eg8rXdq9dNIGs8vvVQ,"es;gl;an;ca"
mvillarr,Lousy,"You pay 80 euros and it only lets you install it on a computer (apart from the fact that they don't send you any license number). Windows fails more than a fair shotgun, the screen remains black and you have to reinstall it and lose everything you had. 80 euros lost",Malisima,Pagas 80 euracos y solo te deja instalarlo en un ordenador (aparte que no te envian numero de licencia alguna). El windows falla más que una escopeta de feria se queda la pantalla negra y tienes que volver a instalarlo y perder todo lo que tenias. 80 euros perdidos,1.00,ES,1.5.0,2020-05-13T09:32:53,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lbz1o__1brsYiw_bGrvBXaQ,"es;gl;an;ca"
펜륄,I can't use it because I can't recognize the boot camp,"We don't have to look for a few days to solve the big party party boot camp awareness.
I can't use it because I cannot recognize the boot camp.",부트캠프 불러오기 인식이 안되서 쓰질 못하네요,"대환장 파티 부트캠프 인식 해결할려고 몇일을 찾아봐도 안되네요.
부트캠프 인식이 안되서 사용하질 못하네요.",1.00,KR,1.5.0,2020-05-12T07:30:57,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LTCnkq-p2zH8KDCmNYJp1Gg,ko
manoj91,good,good,good,good,5.00,US,1.5.0,2020-05-11T04:08:05,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LOsoTCwVZmg1Xtd7iePOr3g,"cy;bs;hr;sh;tl"
eddilawyer,Coherence mode is absent,"I’ve reviewed everything, I can’t find anywhere how to enable Coherence mode. The blue button in the left corner is missing. I can’t understand if he is in principle no longer available. I can’t put it higher than 3 without it ... please help me figure it out",отсуствует режим Coherence,"все пересмотрел, нигде не могу найти, как включить режим Coherence. Синяя кнопка в левом углу отсуствует. не могу понять, неужели он больше в принципе не доступен. без него не могу поставить выше 3... прошу помочь разобраться",3.00,RU,1.5.0,2020-05-09T20:58:17,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LbmtQEoigJkASg8MiAWKFGA,ru
杨过1234567890,Can't enter win interface without subscribing?,Can't enter Win's interface without subscribing?,不订阅没办法进入win的界面吗,不订阅没办法进入win的界面吗，一直进不去,3.00,CN,1.5.0,2020-05-09T14:38:40,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LcVZUoAybbbmNQTYh0apcpw,"zh;zh_yue"
Dirkzehi154,Useless and complete rip off !!! Standard functions not available!,"The WiFi does not work and the wired network does not work properly either, so you cannot access your own data on the NAS drive or network printer. Network programs are therefore not running, which is why I actually bought Parallels. The support only shows options that are not available to me. The number in Munich is just an incomprehensible English language speech computer
I tried very hard to solve the problem via Facebook support - it took me many hours to get the information in almost incomprehensible English that network use is not intended in this edition! Absolutely inferior !!!
For the installation it was written that the boot camp installation can be taken over. Of course that was not possible! Windows activation was only possible using a support call lasting several hours.
Money thrown out for me! The subscription model is a cheek !! And the whole sh ... for just under € 80 a year !!!
Just stay away !!!!!!",Unbrauchbar und völlige Abzocke!!! Standardfunktionen nicht verfügbar!,"Das W-Lan funktioniert nicht und das Kabelgebundene Netzwerk auch nicht richtig, sodass man auf die eigenen Daten auf dem NAS Laufwerk  sowie Netzwerkdrucker nicht zugreifen kann. Netzwerkprogramme laufen deshalb nicht, weshalb ich Parallels eigentlich erworben habe. Der Support zeigt nur Optionen auf, die bei mir nicht verfügbar sind.  Die Rufnummer in München ist nur ein unverständlicher englischsprachiger Sprachcomputer 
Mit allen Mühen habe ich versucht über den Facebooksupport das Problem zu beheben - dafür habe ich viele Stunden gebraucht bis ich in fast unverständlichem Englisch die Info bekommen habe, dass die Netzwerknutzung in dieser Edition nicht vorgesehen ist! Absolut Minderwertig!!!
Für die Installation wurde geschrieben, dass die Bootcamp-Installation übernommen werden kann. Das ging natürlich nicht! Die Windowsaktivierung war nur mithilfe eines Mehrstündigen Supporttelefonates möglich.
Für mich total herausgeworfenes Geld! Das Abomodell ist damit eine Frechheit!! Und der ganze Sch... für knapp 80€ pro Jahr!!!
Bloß Finger weg!!!!!!",1.00,DE,1.5.0,2020-05-08T21:44:03,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LeJiI3YIhX6OkP393DYFFdA,de
amadeoprzrch,bootcamp,it did not let me link the operating system with the one I already had installed in bootcamp,bootcamp,no me dejo vincular el sistema operativo con el que ya tenia instalado en bootcamp,2.00,AR,1.5.0,2020-05-06T22:10:57,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L634s5OlszeJ9rWDiG7fiDw,"es;ca;gl;pt;oc"
NO(P)OD,Absolutely happy,"Great program, of course not free, but supported and in the large version also network-compatible.
Absolutely flawless!",Absolut zufrieden,"Tolles Programm, natürlich nicht kostenlos, dafür aber supported und in der großen Version auch Netzwerk fähig.
Absolut einwandfrei!",5.00,DE,1.5.0,2020-05-06T16:12:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LVQfHtrXHZMWC6ySCLihKTQ,de
Seçkin ccc,Everything is very beautiful,"I am confident that I have a lonely problem that you will say the solution directly. mac side is great fast but windows is very slow, is there a setting like memory usage?",herşey çok güzel,yanlız bir sıkıntım var eminimki çözümünü direk söyliceksiniz. mac tarafı harika hızlı ama windows çok yavaş bununla ilgili olarak acaba bellek kullanımı gibi bir ayar söz konusumudur ?,5.00,TR,1.5.0,2020-05-06T15:33:00,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LlbDG3I-1YQ5qbYdaF76-6w,tr
adashko97,Absolutely love it,"Great software, absolutely amazed on how well it works compared to other virtualisation tools.",Absolutely love it,"Great software, absolutely amazed on how well it works compared to other virtualisation tools.",5.00,PL,1.5.0,2020-05-03T14:03:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LTMOp8xayscwmywRjTk6iaA,en
Leon.chua,"Useful application, but with suggestion","Great application, but it would be nice if you could offer an installment or monthly subscription other than annual subscription so that lots of users can afford.","Useful application, but with suggestion","Great application, but it would be nice if you could offer an installment or monthly subscription other than annual subscription so that lots of users can afford.",5.00,PH,1.5.0,2020-05-01T03:01:34,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8HD0pbJY2-CzospxxnRC6g,en
ntrop9,Handicapped by Parallels DISAPPOINTING,"Works fine in general and I prefer it to the other version that is not sandboxed and requires kernel extensions.
This version is  treated as a second tier product by the developer who would rather sell directly on their own site. The app is rarely updated, so don't expect bugfixes or feature updates.
The support is just okay... Parallels is not committed to making this product the best it can be because it competes with their other, higher-priced products.
I reported a bug due to a conflict with another major product to Parallels that was acknowledged and put on the fix list for some time in likely never since this product is only updated about once per year.",Handicapped by Parallels DISAPPOINTING,"Works fine in general and I prefer it to the other version that is not sandboxed and requires kernel extensions.
This version is  treated as a second tier product by the developer who would rather sell directly on their own site. The app is rarely updated, so don't expect bugfixes or feature updates.
The support is just okay... Parallels is not committed to making this product the best it can be because it competes with their other, higher-priced products.
I reported a bug due to a conflict with another major product to Parallels that was acknowledged and put on the fix list for some time in likely never since this product is only updated about once per year.",3.00,US,1.5.0,2020-04-30T16:20:17,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LRj6pB8VyfetRbSSA28Fmiw,en
ntrop9,Handicapped by Parallels DISAPPOINTING,"Works fine in general and I prefer it to the other version that is not sandboxed and requires kernel extensions.
This version is  treated as a second tier product by the developer who would rather sell directly on their own site. The app is rarely updated, so don't expect bugfixes or feature updates.
The support is just okay... Parallels is not committed to making this product the best it can be because it competes with their other, higher-priced products.
I reported a bug due to a conflict with another major product to Parallels that was acknowledged and put on the fix list for some time in likely never since this product is only updated about once per year.",Handicapped by Parallels DISAPPOINTING,"Works fine in general and I prefer it to the other version that is not sandboxed and requires kernel extensions.
This version is  treated as a second tier product by the developer who would rather sell directly on their own site. The app is rarely updated, so don't expect bugfixes or feature updates.
The support is just okay... Parallels is not committed to making this product the best it can be because it competes with their other, higher-priced products.
I reported a bug due to a conflict with another major product to Parallels that was acknowledged and put on the fix list for some time in likely never since this product is only updated about once per year.",1.00,US,1.5.0,2020-04-30T16:20:17,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LXGe_gc5gBVDK2mVMRpJpJA,en
Juanjo Arias,Too expensive to change every year,"If you get like this you end up making yourself a team with for example Windows that you pay for nothing. You get a Ryzen 3200g and 8Gb and it works.
And if I need to try something then I have VirtualBox",Demasiado caro par cambiar cada año,"Si te pones asi terminas haciendote un equipo con por ejemplo Windows que amortizas en nada. Te montas un Ryzen 3200g y 8Gb y a funcionar.
Y si neccesito probar algo pues ahi tengo VirtualBox",2.00,ES,1.5.0,2020-04-30T12:25:54,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LORkwcJT1v8KuHOqSp9IBpg,"es;an;gl"
Sharpshooter Web Slinger,Works Well on My Macbook Pro 16","It's great. I bought a Mac because I was fed up with Windows OS but, I must say, I believe Windows is better inside my Mac haha. I'm also able to smoothly have both OS running at the same time side by side or I could fullscreen one of them. No complaints here. Good product.",Works Well on My Macbook Pro 16","It's great. I bought a Mac because I was fed up with Windows OS but, I must say, I believe Windows is better inside my Mac haha. I'm also able to smoothly have both OS running at the same time side by side or I could fullscreen one of them. No complaints here. Good product.",5.00,US,1.5.0,2020-04-29T21:16:15,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L7r6vXsGEtSKfYjrUglpW9g,en
romerousp,Slow,"Kind of slow. It crashes or there is a delay, for example, when typing.",Lento,"Um tanto quanto lento. Dá umas travadas ou há um delay, por exemplo, ao digitar.",2.00,BR,1.5.0,2020-04-29T00:38:23,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LR26HpC0jcnxQuCkbZGKZKw,"pt;gl;es;oc"
Aleksandr Shubin,Buggy,"It turned out to be a very unreliable program ((, lost the info (six months of work). After installation, it began to fail, then hang. Then it did not start at all due to some kind of disk access error. Backups, rollbacks to previous versions did not help. I looked for a solution to the problem I didn’t find it on the network, but I didn’t find it. As a result, I had to delete it, it also went off without problems, access to 250 GB of the disk is blocked (the disk utility does not help). In general, there is only one ... I definitely won’t recommend it.",Глючит,"Очень ненадежная прога оказалась((, потерял инфу (полгода работы). После установки начала глючить, потом виснуть. Потом вообще не запустилась из-за какой-то ошибки обращения к диску. Резервыные копии, откаты к предыдущим версиям не помогли. Поискал решение проблемы в сети, но увы, не нашел. Как итог, пришлось удалить, удалилась тоже не без проблем, доступ к 250 Гб диска заблокирован (дисковая утилита не помогает). В общем, маета одна... Точно не стану рекомендовать.",1.00,RU,1.5.0,2020-04-28T11:06:24,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LW_XvpTxiIWL1LUHvEbkaUg,ru
thor1988kW or Deedamis,break it in your way,do all you need to do in one installation,break it in your way,do all you need to do in one installation,5.00,CA,1.5.0,2020-04-27T16:26:10,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LscAFAmU8dov2h5UmCKCQEw,"en;br"
Totalripoff111,Better Than Bootcamp,Love the experience I hope that you continue to expand this program it has been extremley useful due to some engineering programs only run on windows.,Better Than Bootcamp,Love the experience I hope that you continue to expand this program it has been extremley useful due to some engineering programs only run on windows.,5.00,US,1.5.0,2020-04-26T04:50:07,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L_tgwzWV3C_EGrj_twUC1Sw,en
СвинкаПепе,Awful,"On iMac, you can use only 4 processor cores, 8GB of memory and 2GB of graphics card. Why is this necessary? Moreover, these nuances are not indicated anywhere (and if decrees - then in small print somewhere on the site). In general, do not waste money.",Ужасно,"На iMac дает возможность использовать только 4 ядра процессора, 8гб памяти и 2гб видеокарты. Зачем такое надо? Причем эти нюансы нигде не указны (а если и указы - то мелким шрифтом где-то на сайте). В общем, не тратьте деньги.",1.00,RU,1.5.0,2020-04-25T01:10:24,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Llpkzpxe76-muLdMRTrAxSA,ru
mabentley86,Unable to even run trial,"I've subscribed for the trial, but the software doesn't open, it just gives me an option to subscribe or register an existing subscription. If I subscribe again I just end up at the same place. If I go to register a subscription it says I need a key that should be in my email. It isn't. Waste of 15 minutes of my life.",Unable to even run trial,"I've subscribed for the trial, but the software doesn't open, it just gives me an option to subscribe or register an existing subscription. If I subscribe again I just end up at the same place. If I go to register a subscription it says I need a key that should be in my email. It isn't. Waste of 15 minutes of my life.",1.00,GB,1.5.0,2020-04-24T20:52:31,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LrGnuJcTl3bQF8Q2gwDfwtw,en
