author,title,review,original_title,original_review,stars,iso,version,date,deleted,has_response,product,product_id,product_name,vendor_id,store,weight,id,predicted_langs
아쉬워벌써열두시,Please delete the purchase history.,Please delete the purchase history.,구입내역 삭제 부탁드립니다.,구입내역 삭제 부탁드립니다.,3.00,KR,1.4.0,2019-03-16T15:12:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LUZeQ_Y8xr8Q_8PJnmaLW3g,ko
colly wobbles,it does work!,"Turns out, after grumbling so badly… It does work with the latest version of Windows; on stability I can’t comment as I haven’t used it enough yet. 
So, I owe these guys an apology and one star goes to five… 
The problem was VMWARE… I have Fusion 8.5.8 on High Sierra and (unbeknownst to me) it had just blew out the VM I was trying to convert. Fortunately, it wasn’t anything important. So I unzipped the saved copy and tried again. Worked a treat, not much of an advert for Fusion… The only thing this doesn’t do (which is important to me) is passing the VT-x instruction set through to the VM. I suppose they’d consider that a business requirement… But I want a product that uses the Apple Hypervior Framework; and a complete removal of unstable kexts….
Update (2017-12-08)
I’m finding the binding to the network adapter a bit hit and miss (using a macOS VM). This results in me having to reboot the VM if networking doesn’t initialise on first boot. Fortunately a second boot has always worked (to date)…
Update (2018-09-03)
I note the increase in subscription costs. Uncompetitive. VMWare Fusion is half price that for an ongoing upgrade. The stars are down again...
Update (2019-03-16)
apparently subscription procies won't be remaining the same as they were once 'free'. Thank the lord for time machine backups!",it does work!,"Turns out, after grumbling so badly… It does work with the latest version of Windows; on stability I can’t comment as I haven’t used it enough yet. 
So, I owe these guys an apology and one star goes to five… 
The problem was VMWARE… I have Fusion 8.5.8 on High Sierra and (unbeknownst to me) it had just blew out the VM I was trying to convert. Fortunately, it wasn’t anything important. So I unzipped the saved copy and tried again. Worked a treat, not much of an advert for Fusion… The only thing this doesn’t do (which is important to me) is passing the VT-x instruction set through to the VM. I suppose they’d consider that a business requirement… But I want a product that uses the Apple Hypervior Framework; and a complete removal of unstable kexts….
Update (2017-12-08)
I’m finding the binding to the network adapter a bit hit and miss (using a macOS VM). This results in me having to reboot the VM if networking doesn’t initialise on first boot. Fortunately a second boot has always worked (to date)…
Update (2018-09-03)
I note the increase in subscription costs. Uncompetitive. VMWare Fusion is half price that for an ongoing upgrade. The stars are down again...
Update (2019-03-16)
apparently subscription procies won't be remaining the same as they were once 'free'. Thank the lord for time machine backups!",1.00,GB,1.4.0,2019-03-16T15:11:44,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L60YdCI97AOXaT8vLFe6jZA,en
Nicknak taken,horrific,does not work. cannot get a refund. support usueless. only interested  is upselling more products. waste of time.,horrific,does not work. cannot get a refund. support usueless. only interested  is upselling more products. waste of time.,1.00,CH,1.4.0,2019-03-16T01:02:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LCzLw6f2I4xTxnOvt3_aoZw,en
Fluffy-Town,Absolutely Terrible,"I thought I was downloading a free version of the app, which would only have some but not all the features of the full app (which is what a ""lite"" app is supposed to be). Well when I first opened it, it asked me to buy the full version! I mean, what if I end up not liking the full version? I should at least get a free trial or something to get a fell as to what the app will be like. Dissapointed!",Absolutely Terrible,"I thought I was downloading a free version of the app, which would only have some but not all the features of the full app (which is what a ""lite"" app is supposed to be). Well when I first opened it, it asked me to buy the full version! I mean, what if I end up not liking the full version? I should at least get a free trial or something to get a fell as to what the app will be like. Dissapointed!",1.00,US,1.4.0,2019-03-14T02:16:00,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LlzBvf6zw2dMgmiQL6hf_rg,en
DonQuixote2000,macOS VM a disappointing experience,"Disappointed with trial experience with v1.4.0, running macOS Mojave on both host and guest VM.  In VM:
1. trackpad not properly detected (instead it is detected as a mouse), so cannot perform normal trackpad gestures, such as zooming, page fwd/back paging, smart zoom, force-click, etc.
2. scrolling with trackpad works, but is very fast and jumpy, (even with mouse scroll speed set to min.), and does not support inertia.  This makes using most apps, including Safari, very difficult.
3. Touch Bar not detected:
    * Can’t use keyboard/shortcuts settings to configure app to show full set of function keys
    * By default, F10 adjusts mute/unmute, must go into settings to configure to treat as function keys
4. It seems GPU acceleration is not supported, so you end up with corrupt safari tab titles, and apps may malfunction (such as those built on Electron) unless you can run them in a mode that disables trying to use GPU.  Parallels says this is a limitation of macOS.
5. The App Store license for Parallels Lite currently (2019-12-13) says you can install the sw to run VMs other than Windows, but Windows VMs require paid subscription.  However, it seems in reality you cannot run ANY VMs without a paid subscription. 
It seems that a product for Mac would better support Mac features on a Mac VM, but it seems that Windows support might be better for some of these features.  Also, when I tried to get these issues addressed several times with support, they would quickly respond, but we never seemed to solve any of the problems - they would just keep asking me to re-install the tools, generate a technical report, etc.  At one point, they even told me Parallels Lite doesn’t support Mojave (which I don’t think is true, as the the 1.4.0 release notes in the App Store say “Ready for macOS 10.14 Mojave”.
While it doesn’t seem that Parallels crashes the macOS host like some competitor’s products do, and it is great that Parallels provides an app-store (and therefore sandboxed) product, there are still some serious problems with this version (1.4.0).",macOS VM a disappointing experience,"Disappointed with trial experience with v1.4.0, running macOS Mojave on both host and guest VM.  In VM:
1. trackpad not properly detected (instead it is detected as a mouse), so cannot perform normal trackpad gestures, such as zooming, page fwd/back paging, smart zoom, force-click, etc.
2. scrolling with trackpad works, but is very fast and jumpy, (even with mouse scroll speed set to min.), and does not support inertia.  This makes using most apps, including Safari, very difficult.
3. Touch Bar not detected:
    * Can’t use keyboard/shortcuts settings to configure app to show full set of function keys
    * By default, F10 adjusts mute/unmute, must go into settings to configure to treat as function keys
4. It seems GPU acceleration is not supported, so you end up with corrupt safari tab titles, and apps may malfunction (such as those built on Electron) unless you can run them in a mode that disables trying to use GPU.  Parallels says this is a limitation of macOS.
5. The App Store license for Parallels Lite currently (2019-12-13) says you can install the sw to run VMs other than Windows, but Windows VMs require paid subscription.  However, it seems in reality you cannot run ANY VMs without a paid subscription. 
It seems that a product for Mac would better support Mac features on a Mac VM, but it seems that Windows support might be better for some of these features.  Also, when I tried to get these issues addressed several times with support, they would quickly respond, but we never seemed to solve any of the problems - they would just keep asking me to re-install the tools, generate a technical report, etc.  At one point, they even told me Parallels Lite doesn’t support Mojave (which I don’t think is true, as the the 1.4.0 release notes in the App Store say “Ready for macOS 10.14 Mojave”.
While it doesn’t seem that Parallels crashes the macOS host like some competitor’s products do, and it is great that Parallels provides an app-store (and therefore sandboxed) product, there are still some serious problems with this version (1.4.0).",2.00,US,1.4.0,2019-03-13T18:10:05,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LJxaQ73kTRgdhF5G33LLUeQ,en
sandourosa,It says that the graphic its not compatible with one of my pc programs,"Hi., It says that the graphic its not compatible with one of my pc programs.
I will try to fix this .. but it looks pretty cool to me...",It says that the graphic its not compatible with one of my pc programs,"Hi., It says that the graphic its not compatible with one of my pc programs.
I will try to fix this .. but it looks pretty cool to me...",5.00,US,1.4.0,2019-03-12T23:44:03,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LcRBj76LhPZFV_jnH5U1ynQ,en
Me898,14 day free trial,You need to subscribe with a 14-day free trial after which you pay € 79 per year directly to your iTunes account.,14 giorni di prova gratuita,Necessario abbonarsi con prova gratuita di 14 giorni al termine dei quali si paga 79€ annui direttamente sul conto iTunes.,1.00,IT,1.4.0,2019-03-12T17:48:50,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LkX9o17hoeQDhZ5xs2ut8Xg,it
O'Shamus,not free,open up your wallet because it's no longer free,not free,open up your wallet because it's no longer free,1.00,US,1.4.0,2019-03-12T05:21:15,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LXk-pGvfBCy1BAxG68JvT8Q,"en;lb;nl;br"
Max Power 0816,Version misleading,"This is not a light version but a 14 day demo. Great, registered for free ...",Version irreführend,"Das ist keine light Version sondern eine 14 Tage Demo. Super, umsonst registriert ...",1.00,DE,1.4.0,2019-03-11T14:48:57,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LGafEXZp8vIq7-84GJ9ReQg,de
J_B_L,Kidding,"For a trial subscription, I should top up my account, nothing works without it.
What a strange trial subscription !!!
You might think that people are looking for who fall for the overpriced subscription.",Verarschung,"Für ein Probeabo soll ich mein Konto aufladen, ohne dem geht gar NICHTS.
Was für ein seltsames Probeabo !!!
Man könnte denken, da werden Leute gesucht die auf das überteuerte Abo reinfallen.",1.00,DE,1.4.0,2019-03-11T12:13:29,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LVRvMLyhTvUdr0RK0PG82rg,de
Dimitrius_RND,Require subscription,"No subscription can not be enabled. Previously, at least Linux was free, now everything is by subscription and paid.",Требуют подписку,"Без подписки нельзя включить. Раньше хотя бы Linux был бесплатным, теперь всё по подписке и платное.",1.00,RU,1.4.0,2019-03-11T10:58:09,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L72i-W-otYaXDHm8ne_pPhQ,ru
garbaty.lukasz,Excellent,I recommend the app for people who need access to Microsoft systems on their Macbook,Świetna,Polecam apke dla ludzi którzy potrzebują dostępu do systemów firmy Microsoft na swoim Macbooku,5.00,PL,1.4.0,2019-03-10T11:26:20,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LZ_dQ0-lf_HW5z2citUqVsg,pl
snakeru,A subscription???,"There is a ton of other options, such as VirtualBox.
But OK, they do propose a free 1-year mebership. The thing doesn't work either, clicking on ""sign in with a social account"" makes you log in and then ... nothing.",A subscription???,"There is a ton of other options, such as VirtualBox.
But OK, they do propose a free 1-year mebership. The thing doesn't work either, clicking on ""sign in with a social account"" makes you log in and then ... nothing.",1.00,CH,1.4.0,2019-03-09T11:37:20,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lo_6IhegQmv-dONFThpqQIw,en
Rijard,Excellent App.,"Easy to use, quick, simple.",Excellent App.,"Easy to use, quick, simple.",5.00,CZ,1.4.0,2019-03-06T10:47:08,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L-FIewQelVevpN-yglMBARw,"en;fr;ca;la;an"
식스만,Free trial 14 days use is over,"This is a situation where we did not want an extension, but the payment was made automatically. Payment has been made immediately after the trial period of 2019/3/3 is over.
The purchase intention was eliminated because the program was unnecessary.
I would like to request a cancellation, but I inquire about what to do.",무료체험 14일 사용이 끝났습니다,"연장을 원하지 않았으나 자동으로 결제가 되어 버린상황입니다. 2019/3/3 평가판 사용기간이 끝났다고 바로 결제가 되어 버렸습니다 
프로그램이 불필요한 상황이라 구매의사가 없어졌습니다.
결제취소 요청을 하고 싶은데 어떻게 해야 하는지 문의 드립니다.",5.00,KR,1.4.0,2019-03-05T11:54:47,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LhjfKDSXqW9RVWf6TeZPINA,ko
blindkyle1991,windows,well so far it opens nice still figuring it out.,windows,well so far it opens nice still figuring it out.,3.00,CA,1.4.0,2019-03-05T05:13:50,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8UPbFEj2HzQj5i6jDmletA,en
Злобный жук,Does not match declared,"After installation, it is not possible to start the virtual machine from linux or macos without subscribing.",Не соответсвует заявленному,После установки нет возможности запустить виртуалку с linux или macos без оформления подписки.,1.00,RU,1.4.0,2019-03-04T22:38:09,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lqlij1xra_PtAmcDombhGfg,ru
Ganchanyade,The account linked to the app store cannot be restored,The account linked to the app store cannot be restored. Long steps.,app storeに紐付けされているアカウントが復元できない,app storeに紐付けされているアカウントが復元できない。手順がながい。,1.00,JP,1.4.0,2019-03-04T10:25:38,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LnIoS9tbDlzWXoL3jBkYMvw,ja
Ash - newbie,Love it,Windows  and Office works perfectly on Paralells.,Love it,Windows  and Office works perfectly on Paralells.,5.00,CA,1.4.0,2019-02-28T03:06:36,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lzd4E1Si45aLtDaTMMnZMOA,en
Juanfetrader,very good,"very fast, what I expected",muy bueno,"muy rapido, lo que esperaba",5.00,ES,1.4.0,2019-02-26T01:58:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LOn-n1fRp9lBftrGqg324hA,"es;an;gl;pt"
Alle 09,Fantastic!!,"You are very good! viva parallels desktop lite
!!",Fantastico!!,"Siete bravissimi!! viva parallels desktop lite
!!",5.00,IT,1.4.0,2019-02-24T18:49:55,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L3yt2LM7oVS-T6YOEZEBVGQ,"it;oc;ca;es;la"
The28Ball,Why would I pay for a "Lite" version,"This version of Parallels clearly is limited in features compared to the Standard version, and the Standard version is also a one-time price.",Why would I pay for a "Lite" version,"This version of Parallels clearly is limited in features compared to the Standard version, and the Standard version is also a one-time price.",1.00,US,1.4.0,2019-02-23T21:28:19,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L2u4yoYiS7cpZqJuZCmYJ6g,en
LaszloJamf,Shame it now requires a subscription,"I've been playing around with Ubuntu a bit, mostly for fun. Parallels Lite was decent for that when it was free, but, unless I fine a killer use for it before my year's free subscription is over, it's highly unlikely I'll want to pay a £74 per year subscription after that.",Shame it now requires a subscription,"I've been playing around with Ubuntu a bit, mostly for fun. Parallels Lite was decent for that when it was free, but, unless I fine a killer use for it before my year's free subscription is over, it's highly unlikely I'll want to pay a £74 per year subscription after that.",3.00,GB,1.4.0,2019-02-23T19:32:45,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lhe_Zhx-NOapI-CZVYaUnhg,en
piggod!!!!,"it was a fantastic app, now that it becomes mandatory to subscribe, it no longer makes sense!","I will immediately uninstall this app, 79 euros per year is a theft, apart from the fact that there are other non-castrated and completely free apps and that at extreme ills a lazy user who does not want to virtualize other machines, rather buys other platforms for run whatever he wants and why not at worst in dual boot!","era una fantastica app, ora che  diventa obbligatorio abbonarsi,non ha più senso!","Disinstallerò subito questa app, 79 euro annuali sono un furto, a parte il fatto che ci sono altre app non castrate e del tutto gratuite e che a  mali estremi un utente pigro che non abbia voglia di virtualizzare altre macchine, piuttosto si compra altre piattaforme per far girare quel che vuole e perché no al peggio in dual boot!",1.00,IT,1.4.0,2019-02-23T18:47:26,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LKwwov9K_4ASgjcQ4F6SP5g,it
一体どこに？,Auto update off location,"If you do not turn off automatic update, you will be charged after the trial without permission, but it is difficult to know where to turn off.
Where are you?",自動更新offの場所,"自動更新offにしなければ勝手にトライアル終了後に有料になっていしまうが、offにする場所がわかりにくい。
どこにあるんですか？",1.00,JP,1.4.0,2019-02-22T07:58:31,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L9Tg37wTS6QZIuVs_MRoOxA,ja
Thatna Dias,wonderful,I'm loving!,maravilhoso,Estou amando!,5.00,BR,1.4.0,2019-02-21T22:47:37,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L5r0CtXNFP3Mmeu2Fx8VLeA,"pt;gl;es;eo"
Nitika22,Works,Windows programs can be operated without any problems.,Funktioniert,Windows Programme können problemlos betrieben werden.,5.00,CH,1.4.0,2019-02-21T11:00:36,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LPQO5EJfWCe7d1tD0hIFXag,"de;nl"
뀨아양,I bought it wrong,Please apply for cancellation!!,잘못구매하였습니다,취소 신청 부탁드립니다!!,4.00,KR,1.4.0,2019-02-21T02:29:48,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8QMuDX9rZLxJQVeC-tmwMg,ko
sergeyzetrov,Shocked and disappointed,"The developer kept saying existing user get one year free subscription and should take advantage and register and all that. Well guess what, I am not going to do that! You used my trust and now I cannot access my VM. I will not deal with dishonst company. I've got docker and I've got virtualbox, so take your one year deal and get out the door!",Shocked and disappointed,"The developer kept saying existing user get one year free subscription and should take advantage and register and all that. Well guess what, I am not going to do that! You used my trust and now I cannot access my VM. I will not deal with dishonst company. I've got docker and I've got virtualbox, so take your one year deal and get out the door!",1.00,US,1.4.0,2019-02-20T08:17:07,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LpdiuoFGmbz5Zb1o9R6M6hQ,en
Firstsb,Please cancel the purchase.,"Purchased and cannot be used normally.
Subscription processing lasts more than an hour and does not proceed.
I think you need to refund, but please check.",구매취소부탁드립니다.,"구매 하고, 정상 사용이 되지 않습니다. 
서브스크립션 처리중이 한시간 이상 지속되며 진행되지 않습니다.
환불을 해주셔야 할 것 같은데 확인 부탁드립니다.",2.00,KR,1.4.0,2019-02-20T07:39:02,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LVlEAR4wyNDPpXYKg6obegg,ko
nikita0808,Now Linux has sunk into oblivion,"Thanks guys for the fact that a rather convenient free application now requires a subscription for using Linux, well, 6.000 can be spent more wisely.",Теперь и Линукс канул в небытие,"Спасибо ребят, за то что достаточно удобное бесплатное приложение теперь требует оформлять подписку за пользование Linux, ну 6.000 можно потратить более разумно.",1.00,RU,1.4.0,2019-02-19T15:35:23,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LAFHIuG8Q8mlAb-qXrkhRAw,ru
이나애능,14-day free trial cancellation,"I have free trial for 14 days and there is no need, so I am trying to cancel the purchase, but I am not sure how to cancel it.",14일 무료체험 취소,14일동안 무료체험을 실시하고 필요성이없어 구매취소를하려고하는데 방법을 몰라서 못하고있습니다 구매취소방법좀 알려주세요,3.00,KR,1.4.0,2019-02-19T07:32:27,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L2Ay7dEAWTDXoMKjL5q-YSQ,ko
Jrzzz,This is not the lite version anymore,It now requires you to buy a license. Nothing to do with lite,This is not the lite version anymore,It now requires you to buy a license. Nothing to do with lite,1.00,NL,1.4.0,2019-02-16T19:07:13,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L9T4OZmw-qbmsSwNVl_LbvQ,en
Hacksitius,Too expensive!,"Good software!
Too bad the price is a drag ....",Trop cher!,"Bon logiciel!
Dommage que le prix soit un frein....",4.00,FR,1.4.0,2019-02-14T15:49:50,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lu9HL4W92Z3CCc79KydBiNA,"fr;it;oc"
Lollom996,scandalous,"perfect application up to version 1.3.0 then the scandal, they make you update the application saying that there will be improvements (as each update provides) and instead the only improvement is that now, to use as in my case Ubuntu, you have to subscribe a subscription. A great mockery of the developers, something to say the least shameful, never more parallel, the biggest scam ever put in place .. DO NOT DOWNLOAD UPDATES TO 1.4",scandalosi,"applicazione perfetta fino alla versione 1.3.0 poi lo scandalo, ti fanno aggiornare l'applicazione dicendo che ci saranno delle migliorie( come ogni aggiornamento prevede) e invece l'unica miglioria è che adesso, per usare come nel mio caso Ubuntu, devi sottoscrivere un abbonamento. Una grandissima presa in giro degli sviluppatori, una cosa a dir poco vergognosa, mai più parallel, la più grande truffa mai messa in atto..NON SCARICATE GLI AGGIORNAMENTI A 1.4",1.00,IT,1.4.0,2019-02-14T10:52:44,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LrevsmtOcFqewc3vk3roK9g,it
Name Already Taken Three Times,Bait and Switch,"Parallels up to their old tricks as usual. Linux support was free (since most people really need windows), but an auto-update pulls the rug out from under the user. This is exactly like how they run their full desktop product. You are required to pump cash into the program for it to just function with zero improvements. It's a protection racket when you pay again for the same (or less) functionality just because Apple releases a new version of MacOS. Use anything other than parallels. Literally, anything else.",Bait and Switch,"Parallels up to their old tricks as usual. Linux support was free (since most people really need windows), but an auto-update pulls the rug out from under the user. This is exactly like how they run their full desktop product. You are required to pump cash into the program for it to just function with zero improvements. It's a protection racket when you pay again for the same (or less) functionality just because Apple releases a new version of MacOS. Use anything other than parallels. Literally, anything else.",1.00,US,1.4.0,2019-02-12T18:57:05,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LhVW6VNvC8DiUgbYlNbARvg,en
superlkk7,We request a refund for the wrong purchase of the product.,"The purchase went wrong.
I want to buy Parallels Desktop for Mac.
Please cancel.
Or would you please tell me how to switch from Lite to Ddesktop for Mac?",제품 잘못 구매 환불 요청드립니다.,"구매를 잘못 진행했습니다. 
Parallels Desktop for Mac 을 구입하려고 합니다. 
취소를 부탁드립니다. 
아니면 Lite  에서 Ddesktop for Mac 으로 바꿀 수 있는 방법을 알려주시면 좋겠습니다.",4.00,KR,1.4.0,2019-02-12T11:14:24,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LCnVhSa-YyjZHgxDPFAgvRQ,ko
Ыгуа,So imagine the product ...,"Provided that the software lifts a separate, implicit, virtualka to run programs by double-clicking and requires a separate Windows license, I do not see the difference between raising Windows on Oracle (C) VirtualBox (C), which also eats up litsuha, memory, percent and disk. .. But under the oracle virtualka you can ""hide"" licenses on different machines ...
In short! Cool attempt, but no!
For free you started funnier and more attentive to your consumers. Now, ""the loot defeated Evil."" Good luck
Particularly greedy Oracle (Oracle (c)) with VirtualBox looks more interesting!",Так себе продукт...,"При условии что софтина поднимает отдельную, неявную, виртаулку для запуска программ по двойному клику и требует отдельной лицензии винды, то не вижу разницы между поднятием виндули на Oracle (C) VirtualBox(C), котороая тоже сожрёт лицуху, память, проц и диск... Зато под виртушкой оракула можно ""прятать"" лицензии на разных машинах...
Короч! Классная попытка, но - нет!
Бесплатными Вы начинали прикольнее и внимательнее к своим потребителям. Сейчас же ""бабло победило Зло"". Удачи!
Особо жадный Оракул (Oracle (c))с VirtualBox смотрится интересней!",1.00,RU,1.4.0,2019-02-12T00:11:40,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L8Bmmdx3p7cawTlcebcSx_Q,ru
Socal Dev,Total Scam,"This software used to be free to use with Linux.  Without any warning, the update switched to a subscription required version.  The Developer Responses state that previous users will get one free year, but I was given no such option when signing in.
Find another VM options.  This company is dishonet.",Total Scam,"This software used to be free to use with Linux.  Without any warning, the update switched to a subscription required version.  The Developer Responses state that previous users will get one free year, but I was given no such option when signing in.
Find another VM options.  This company is dishonet.",1.00,US,1.4.0,2019-02-11T16:47:14,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LOtPHC9Yw2WlszvQj_g168w,en
뭐지짖짜,I received it because it was a free trial on the 14th.,"After a free trial on the 14th, it was automatically settled for 1 year, but please cancel it. Before that, I tried to cancel, but there was no function to cancel on the website, so I thought I would receive a separate payment confirmation email.",14일 무료체험이라고 해서 받았는데 결제가 됬다고하네요???,14일 무료체험 후에 자동으로 1년결제가 됬는데 취소해주세요. 그 전에 취소할려고 했는데 웹사이트에도 취소할수 있는 기능도 없어서 따로 결제확인 이메일이라도 받을줄 알았는데 자동으로 되서 좀 황당하네요.,1.00,KR,1.4.0,2019-02-10T12:07:11,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L7hc4KnioENzPDokjNcDGiQ,ko
Michael J. Macintosh,Worth the money and experience.,"I am impressed! I was concerned at first, not becuase of the money (which is a reasonable cost) but of the service. Then I saw the two week trial. I have only been using it but am able to do pretty much everything I need in the Windows 10 VM I am able to do with my old laptop now just threw my MacBook. Very happy and satisfied. I will update after a few weeks. I am curious for the disk space issues I have seen but should be good based on the size of my hard drive.",Worth the money and experience.,"I am impressed! I was concerned at first, not becuase of the money (which is a reasonable cost) but of the service. Then I saw the two week trial. I have only been using it but am able to do pretty much everything I need in the Windows 10 VM I am able to do with my old laptop now just threw my MacBook. Very happy and satisfied. I will update after a few weeks. I am curious for the disk space issues I have seen but should be good based on the size of my hard drive.",5.00,US,1.4.0,2019-02-09T21:37:19,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LZlseuZKLdY-EMfjUPWfk-Q,en
keethjones,Greed eats brain,I need a virtualization program to run and test a Linux. Parallels was warmly recommended to me. I wanted to test it. This did not happen because I first have to subscribe. What shoud that?,Gier frisst Hirn,"Ich brauche ein virtualisierungs Programm um ein Linux zu bertreiben und zu testen. Parallels wurde mir wärmstens empfohlen. Ich wollte es testen. Dazu kam es nicht, da ich zuerst ein Abo abschliessen muss. Was soll das?",1.00,DE,1.4.0,2019-02-09T11:52:18,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LB6vnGOBcVSUIz7207XpUtw,de
Vorkuta Barbanegra,It is no longer free,"As of version 1.4, it forces you to subscribe to their € 79 a year plan, being the first year free.
When you have to subscribe even if the first year is free you have to register with an account by force. Before you could use the app without having to make an account and run your Linux and macOS machines without paying anything.
And the worst. Although I have accepted the change at the moment and have subscribed, the app only shows ""Processing Subscription ..."" and does not let me do anything.
Very bad. For this disaster it is better to use VirtualBox than if it is free.",Ya no es gratis,"A partir de la versión 1.4 obliga a suscribirte a su plan de 79€ al año siendo el primer año gratis.
Al tener que suscribirte aunque el primer año sea gratis hay que registrarse con una cuenta por fuerza. Antes podías usar la app sin tener que hacerte ninguna cuenta y ejecutar tus maquinas Linux y macOS sin tener que pagar nada.
Y lo peor. Aunque he aceptado el cambio de momento y me he suscrito, la app solo muestra ""Processing Subscription…” y no me deja hacer nada.
Muy mal. Para este desastre mejor usar VirtualBox que si es gratis.",1.00,ES,1.4.0,2019-02-08T11:52:24,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432LDcaVdcG4mG-YomaHhRvpsA,"es;gl"
gabma10,Tried in the past with ubuntu,"Tried in the past with ubuntu and it doesn't work well I uninstalled it when it was free for linux, now they want 79 euros per year any operating system is installed, too expensive, I do not recommend it!",Provato in passato con ubuntu,"Provato in passato con ubuntu e non funziona bene l'ho disinstallato quando era gratuito per linux, ora vogliono 79 euro l'anno qualsiasi sistema operativo si installa, troppo caro , lo sconsiglio!",1.00,IT,1.4.0,2019-02-06T22:45:33,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L7Ltz2-E5WlVD78bVvZQD1A,it
Kingemir1,Money trap,Money Trap wants subscription after 14 days,Money trap,Para Tuzağı 14 günden sonra abonelik istiyor,1.00,TR,1.4.0,2019-02-05T15:30:05,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432L5WblhV5ZHi3A0Ly4BiF3Eg,"tr;az"
FromEdmonton,Not free,Even for linux it will ask to upgrade to a subscription for 99.99 and auto charge it to iTunes.,Not free,Even for linux it will ask to upgrade to a subscription for 99.99 and auto charge it to iTunes.,1.00,CA,1.4.0,2019-02-04T16:57:45,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Ln8FLcTnpm5BaP0pe4Gy97g,"en;la;fr"
TheUnimpressedQuux,Bait & switch,"When I installed this it was free to run Linux and that was the main reason I did it - it was a convenient AppStore-based solution instead of having to install VBox or paying for Fusion. 
And then Parallels updates the app and I can't even open my old VM without creating some new Parallels account... this is basically blackmail.
More and more companies are getting greedy and want money for what should be a one time purchase.",Bait & switch,"When I installed this it was free to run Linux and that was the main reason I did it - it was a convenient AppStore-based solution instead of having to install VBox or paying for Fusion. 
And then Parallels updates the app and I can't even open my old VM without creating some new Parallels account... this is basically blackmail.
More and more companies are getting greedy and want money for what should be a one time purchase.",2.00,DE,1.4.0,2019-02-04T09:28:39,False,False,231803575432,231803575432,"Parallels Desktop",1085114709,apple,0,231803575432Lvk86Bj5TNby0rzcdayivYQ,en
